TARGET	OBESERVATIONS	MIN AA	MAX AA	SETTING	ARM	MEAN FLUX	STD FLUX	INTERSTELLAR V	MOLECULE 	PEAK WAVE	PEAK FLUX
HD154043	HD154043_w860_redl_20171018_O16	7972	8093	860	redl	1478.127023	0.030695795	0	C70p	0	0
HD154043	HD154043_w860_redl_20170730_O15	7868	7988	860	redl	889.3586071	0.01605119272	0	C70p	0	0
HD154043	HD154043_w860_redl_20171018_O20	8414	8543	860	redl	1211.506674	0.02744978966	0	C70p	0	0
HD154043	HD154043_w860_redl_20171018_O7	7129	7236	860	redl	2454.768488	0.1157680604	0	C70p	0	0
HD154043	HD154043_w860_redl_20170730_O1	6659	6759	860	redl	1298.886434	0.7716953232	0	C70p	0	0
HD154043	HD154043_w860_redl_20150821_O6	7046	7152	860	redl	544.7659993	0.02722921525	0	C70p	0	0
HD154043	HD154043_w860_redl_20150821_O16	7972	8093	860	redl	307.3805455	0.01868138494	0	C70p	0	0
HD154043	HD154043_w860_redl_20150821_O17	8078	8201	860	redl	287.2651233	0.1801370571	0	C70p	0	0
HD154043	HD154043_w860_redl_20150821_O7	7129	7236	860	redl	507.2607668	0.06279849724	0	C70p	0	0
HD154043	HD154043_w860_redl_20171018_O6	7046	7152	860	redl	2686.950105	0.0337971311	0	C70p	0	0
HD154043	HD154043_w860_redl_20170730_O14	7768	7886	860	redl	937.4314939	0.01551579751	0	C70p	0	0
HD154043	HD154043_w860_redl_20150907_O1	6659	6759	860	redl	1173.407247	0.7363674309	0	C70p	0	0
HD154043	HD154043_w860_redl_20171018_O17	8078	8201	860	redl	1341.149847	0.1235322018	0	C70p	0	0
HD154043	HD154043_w860_redl_20150907_O11	7480	7594	860	redl	905.9577318	0.05876569553	0	C70p	0	0
HD154043	HD154043_w860_redl_20170730_O18	8187	8312	860	redl	731.6511116	0.09033418536	0	C70p	0	0
HD154043	HD154043_w860_redl_20150907_O6	7046	7152	860	redl	1233.359917	0.0281334672	0	C70p	0	0
HD154043	HD154043_w860_redl_20170730_O13	7669	7786	860	redl	954.0740266	0.07414425259	0	C70p	0	0
HD154043	HD154043_w860_redl_20171018_O1	6659	6759	860	redl	2139.985059	0.823376663	0	C70p	0	0
HD154043	HD154043_w860_redl_20170730_O7	7129	7236	860	redl	1420.404761	0.07725389069	0	C70p	0	0
HD154043	HD154043_w860_redl_20150907_O20	8415	8543	860	redl	581.244364	0.02361974735	0	C70p	0	0
HD154043	HD154043_w860_redl_20150821_O10	7389	7501	860	redl	426.0951304	0.01989815017	0	C70p	0	0
HD154043	HD154043_w860_redl_20150907_O16	7972	8093	860	redl	698.1188266	0.0166435418	0	C70p	0	0
HD154043	HD154043_w860_redl_20171018_O10	7389	7501	860	redl	2096.068837	0.02658694302	0	C70p	0	0
HD154043	HD154043_w860_redl_20171018_O11	7480	7594	860	redl	1961.206487	0.0660629097	0	C70p	0	0
HD154043	HD154043_w860_redl_20150907_O17	8078	8201	860	redl	643.7359759	0.1300886191	0	C70p	0	0
HD154043	HD154043_w860_redl_20150821_O11	7480	7594	860	redl	399.5228146	0.06001996419	0	C70p	0	0
HD154043	HD154043_w860_redl_20150821_O1	6659	6759	860	redl	499.3275656	0.7298192391	0	C70p	0	0
HD154043	HD154043_w860_redl_20170730_O6	7046	7152	860	redl	1532.963979	0.02882657582	0	C70p	0	0
HD154043	HD154043_w860_redl_20170730_O12	7574	7689	860	redl	745.5244708	0.4668070109	0	C70p	0	0
HD154043	HD154043_w860_redl_20150907_O7	7129	7236	860	redl	1133.678219	0.08697840486	0	C70p	0	0
HD155806	HD155806_w564_redl_20150703_O4	4700	4769	564	redl	367.1926627	0.03166583772	0		0	0
HD155806	HD155806_w564_redl_20150703_O8	4850	4921	564	redl	318.8770771	0.05233519144	0		0	0
HD155806	HD155806_w564_redl_20150703_O11	4969	5042	564	redl	301.637077	0.03012740035	0		0	0
HD155806	HD155806_w564_redl_20150703_O10	4928	5001	564	redl	308.5225249	0.02742479605	0		0	0
HD155806	HD155806_w564_redl_20150703_O9	4889	4961	564	redl	315.6994389	0.03095010922	0		0	0
HD155806	HD155806_w564_redl_20150703_O5	4736	4806	564	redl	358.8736889	0.0332888059	0		0	0
HD155806	HD155806_w564_redl_20150703_O17	5225	5303	564	redl	282.7949591	0.03520039358	0		0	0
HD155806	HD155806_w564_redl_20150703_O21	5412	5492	564	redl	267.0460225	0.03738461578	0		0	0
HD155806	HD155806_w564_redl_20150703_O2	4628	4696	564	redl	387.0540024	0.04681669755	0		0	0
HD155806	HD155806_w564_redl_20150703_O3	4663	4732	564	redl	374.2287298	0.0495187543	0		0	0
HD155806	HD155806_w564_redl_20150703_O20	5364	5444	564	redl	274.2006868	0.0414811212	0		0	0
HD155806	HD155806_w564_redl_20150703_O16	5181	5258	564	redl	284.7428494	0.03302551446	0		0	0
HD155806	HD155806_w564_redl_20150703_O15	5137	5213	564	redl	288.0668849	0.03114387239	0		0	0
HD155806	HD155806_w564_redl_20150703_O19	5317	5396	564	redl	281.3301754	0.03297247604	0		0	0
HD155806	HD155806_w564_redl_20150703_O23	5510	5592	564	redl	242.6080853	0.01979556284	0		0	0
HD155806	HD155806_w564_redl_20150703_O22	5460	5542	564	redl	255.7943212	0.01956477896	0		0	0
HD155806	HD155806_w564_redl_20150703_O1	4593	4660	564	redl	280.2715542	0.6777730357	0		0	0
HD155806	HD155806_w564_redl_20150703_O18	5271	5349	564	redl	282.3460421	0.03622860006	0		0	0
HD155806	HD155806_w564_redl_20150703_O14	5094	5169	564	redl	291.8067191	0.03244469939	0		0	0
HD155806	HD155806_w564_redl_20150703_O6	4773	4844	564	redl	350.9823353	0.02809175547	0		0	0
HD155806	HD155806_w564_redl_20150703_O13	5051	5126	564	redl	294.7176433	0.03227986749	0		0	0
HD155806	HD155806_w564_redl_20150703_O12	5010	5084	564	redl	297.1128386	0.03394751735	0		0	0
HD155806	HD155806_w564_redl_20150703_O24	5567	5643	564	redl	229.3778969	0.02940573231	0		0	0
HD155806	HD155806_w564_redl_20150703_O7	4811	4882	564	redl	331.6018463	0.05190238778	0		0	0
HD155806	HD155806_w564_redu_20150703_O1	5664	5749	564	redu	202.6918474	0.02994059317	0		0	0
HD155806	HD155806_w564_redu_20150703_O16	6591	6686	564	redu	252.6142736	0.02440784079	0		0	0
HD155806	HD155806_w564_redu_20150703_O11	6247	6341	564	redu	244.0961471	0.06851633694	0	C70	0	0
HD155806	HD155806_w564_redu_20150703_O7	6000	6090	564	redu	228.5089023	0.02696439933	0	C70	0	0
HD155806	HD155806_w564_redu_20150703_O6	5942	6030	564	redu	233.3350288	0.03019815916	0	C70	0	0
HD155806	HD155806_w564_redu_20150703_O10	6184	6276	564	redu	232.3881009	0.05268976617	0	C70	0	0
HD155806	HD155806_w564_redu_20150703_O5	5884	5972	564	redu	229.8358766	0.09753600503	0	C70	0	0
HD155806	HD155806_w564_redu_20150703_O13	6379	6475	564	redu	270.4575397	0.03931879227	0	C70	0	0
HD155806	HD155806_w564_redu_20150703_O9	6121	6213	564	redu	224.5752706	0.03770588236	0	C70	0	0
HD155806	HD155806_w564_redu_20150703_O8	6060	6151	564	redu	224.6665715	0.03050479994	0	C70	0	0
HD155806	HD155806_w564_redu_20150703_O12	6312	6407	564	redu	261.9674933	0.05327462246	0	C70	0	0
HD155806	HD155806_w564_redu_20150703_O4	5827	5915	564	redu	218.0646394	0.1071917808	0	C60	0	0
HD155806	HD155806_w564_redu_20150703_O3	5772	5858	564	redu	206.349152	0.06691088691	0	C60	0	0
HD155806	HD155806_w564_redu_20150703_O15	6516	6614	564	redu	267.4051412	0.07558002901	0	C60	0	0
HD155806	HD155806_w564_redu_20150703_O14	6446	6543	564	redu	268.8162505	0.02909513474	0	C60	0	0
HD155806	HD155806_w564_redu_20150703_O2	5718	5803	564	redu	199.9228262	0.03557168067	0	C60	0	0
HD155806	HD155806_w860_redl_20150720_O20	8415	8543	860	redl	68.30847638	0.03374294478	0	C60	0	0
HD155806	HD155806_w860_redl_20150720_O3	6809	6911	860	redl	259.8397985	0.1826186432	0	C60	0	0
HD155806	HD155806_w860_redl_20150719_O6	7046	7152	860	redl	228.3949939	0.03419095357	0	C60	0	0
HD155806	HD155806_w860_redl_20150720_O16	7972	8093	860	redl	91.39309953	0.03257020614	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O11	7480	7594	860	redl	149.1436378	0.06618650535	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O10	7389	7501	860	redl	163.4154733	0.03036532128	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O17	8078	8201	860	redl	83.59673424	0.1709638808	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O7	7129	7237	860	redl	206.252662	0.0661933818	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O2	6733	6834	860	redl	303.8353609	0.03175567992	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O5	6965	7070	860	redl	228.4531563	0.0384001836	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O10	7389	7501	860	redl	149.1459317	0.03306063045	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O17	8078	8201	860	redl	92.2188646	0.226881138	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O9	7300	7411	860	redl	161.3175811	0.03537156364	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O20	8415	8543	860	redl	75.48861147	0.02744950864	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O8	7214	7323	860	redl	174.0158662	0.05982147616	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O16	7972	8093	860	redl	100.5970855	0.0280766862	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O11	7480	7594	860	redl	135.994939	0.06688559061	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O1	6659	6759	860	redl	240.6304267	0.7105039391	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O4	6886	6990	860	redl	243.2399407	0.1166119965	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O15	7868	7988	860	redl	108.7248454	0.03035742019	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O12	7574	7689	860	redl	91.79923324	0.4375119813	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O2	6733	6834	860	redl	330.8381654	0.02928990865	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O7	7129	7237	860	redl	188.6997212	0.06598873555	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O19	8299	8426	860	redl	80.16162789	0.03575119031	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O18	8187	8312	860	redl	84.83294882	0.073824066	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O6	7046	7152	860	redl	209.0891933	0.03638134399	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O3	6809	6911	860	redl	283.0448123	0.1835113937	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O13	7670	7786	860	redl	114.3740661	0.07285714129	-1.131961722	C70p	[7699.37377093]	[0.66513288]
HD155806	HD155806_w860_redl_20150719_O14	7768	7886	860	redl	117.6369562	0.02802243312	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O18	8187	8312	860	redl	76.97124644	0.0746034188	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O8	7214	7323	860	redl	190.3875525	0.05903579767	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O13	7670	7786	860	redl	125.5533468	0.07086115521	-1.101812119	C70p	[7699.37377093]	[0.65971782]
HD155806	HD155806_w860_redl_20150720_O14	7768	7886	860	redl	106.9997508	0.03142657828	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O4	6886	6990	860	redl	265.1348526	0.1154569021	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O1	6659	6759	860	redl	223.3586586	0.7025223289	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O5	6965	7070	860	redl	249.3873861	0.03659688508	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O15	7868	7988	860	redl	98.86021474	0.03431646598	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O12	7574	7689	860	redl	100.5465338	0.4407554858	0	C70p	0	0
HD155806	HD155806_w860_redl_20150719_O9	7300	7411	860	redl	176.6390343	0.03263737314	0	C70p	0	0
HD155806	HD155806_w860_redl_20150720_O19	8299	8426	860	redl	72.65353447	0.04013473591	0	C70p	0	0
HD157246	HD157246_w564_redl_20150720_O19	5317	5396	564	redl	190.9492591	0.01504443542	0		0	0
HD157246	HD157246_w564_redl_20150720_O1	4593	4660	564	redl	186.2107757	0.6995460202	0		0	0
HD157246	HD157246_w564_redl_20150720_O23	5510	5592	564	redl	162.1549609	0.01236537627	0		0	0
HD157246	HD157246_w564_redl_20150720_O15	5137	5213	564	redl	198.3768525	0.0150263061	0		0	0
HD157246	HD157246_w564_redl_20150720_O14	5094	5169	564	redl	201.9187504	0.01416698327	0		0	0
HD157246	HD157246_w564_redl_20150720_O22	5460	5542	564	redl	171.3130473	0.01255090028	0		0	0
HD157246	HD157246_w564_redl_20150720_O18	5271	5349	564	redl	192.3434148	0.01767116207	0		0	0
HD157246	HD157246_w564_redl_20150720_O13	5051	5126	564	redl	205.3481266	0.01392843568	0		0	0
HD157246	HD157246_w564_redl_20150720_O7	4811	4882	564	redl	233.9717376	0.08022424804	0		0	0
HD157246	HD157246_w564_redl_20150720_O24	5567	5643	564	redl	154.9862656	0.009376751762	0		0	0
HD157246	HD157246_w564_redl_20150720_O6	4773	4844	564	redl	250.2382315	0.01804105619	0		0	0
HD157246	HD157246_w564_redl_20150720_O12	5010	5084	564	redl	205.7183363	0.0322742427	0		0	0
HD157246	HD157246_w564_redl_20150720_O9	4889	4961	564	redl	221.7928291	0.03762032988	0		0	0
HD157246	HD157246_w564_redl_20150720_O11	4969	5042	564	redl	209.2576894	0.03221711696	0		0	0
HD157246	HD157246_w564_redl_20150720_O5	4736	4806	564	redl	256.9669159	0.01694318749	0		0	0
HD157246	HD157246_w564_redl_20150720_O4	4699	4769	564	redl	261.6920651	0.02949476085	0		0	0
HD157246	HD157246_w564_redl_20150720_O10	4928	5001	564	redl	217.3917202	0.00926466882	0		0	0
HD157246	HD157246_w564_redl_20150720_O8	4850	4921	564	redl	223.85768	0.07208025229	0		0	0
HD157246	HD157246_w564_redl_20150720_O21	5412	5492	564	redl	180.1166979	0.01132045607	0		0	0
HD157246	HD157246_w564_redl_20150720_O3	4663	4732	564	redl	265.4408426	0.03684732524	0		0	0
HD157246	HD157246_w564_redl_20150720_O17	5225	5303	564	redl	193.7517174	0.01626919297	0		0	0
HD157246	HD157246_w564_redl_20150720_O16	5181	5258	564	redl	195.7283024	0.01707797456	0		0	0
HD157246	HD157246_w564_redl_20150720_O2	4628	4696	564	redl	269.2836889	0.05190018471	0		0	0
HD157246	HD157246_w564_redl_20150720_O20	5364	5444	564	redl	187.2200592	0.01060727437	0		0	0
HD157246	HD157246_w564_redu_20150720_O8	6060	6151	564	redu	145.9584058	0.01165919912	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O4	5827	5914	564	redu	142.123686	0.07857452396	0	C60	0	0
HD157246	HD157246_w564_redu_20150720_O13	6379	6475	564	redu	173.0836904	0.01767927874	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O12	6312	6407	564	redu	167.8991209	0.03234400233	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O5	5884	5972	564	redu	150.2049883	0.06205399846	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O9	6121	6213	564	redu	145.6307777	0.01882057233	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O2	5718	5803	564	redu	131.6142348	0.02784974257	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O15	6516	6614	564	redu	163.3921488	0.05948933235	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O14	6446	6543	564	redu	171.4212732	0.01376873223	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O3	5772	5858	564	redu	136.318619	0.04072664852	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O1	5664	5749	564	redu	130.951441	0.01921098371	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O16	6591	6685	564	redu	161.0121214	0.0137137518	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O11	6247	6341	564	redu	157.5743247	0.05344311406	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O6	5941	6030	564	redu	151.9821985	0.01267172309	0	C70	0	0
HD157246	HD157246_w564_redu_20150720_O7	6000	6090	564	redu	148.7656932	0.008391582176	0	C70	0	0
